instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
19431682,75905,ADANIGREEN25AUG1200PE,ADANIGREEN,0.0,2025-08-28,1200.0,0.05,600,PE,NFO-OPT,NFO
19431426,75904,ADANIGREEN25AUG1200CE,ADANIGREEN,0.0,2025-08-28,1200.0,0.05,600,CE,NFO-OPT,NFO
19426818,75886,ADANIGREEN25AUG840CE,ADANIGREEN,0.0,2025-08-28,840.0,0.05,600,CE,NFO-OPT,NFO
19427074,75887,ADANIGREEN25AUG840PE,ADANIGREEN,0.0,2025-08-28,840.0,0.05,600,PE,NFO-OPT,NFO
19426306,75884,ADANIGREEN25AUG800CE,ADANIGREEN,0.0,2025-08-28,800.0,0.05,600,CE,NFO-OPT,NFO
19426562,75885,ADANIGREEN25AUG800PE,ADANIGREEN,0.0,2025-08-28,800.0,0.05,600,PE,NFO-OPT,NFO
16435970,64203,ADANIGREEN25SEP1000CE,ADANIGREEN,0.0,2025-09-30,1000.0,0.05,600,CE,NFO-OPT,NFO
16436226,64204,ADANIGREEN25SEP1000PE,ADANIGREEN,0.0,2025-09-30,1000.0,0.05,600,PE,NFO-OPT,NFO
16436482,64205,ADANIGREEN25SEP1040CE,ADANIGREEN,0.0,2025-09-30,1040.0,0.05,600,CE,NFO-OPT,NFO
16448002,64250,ADANIGREEN25SEP1040PE,ADANIGREEN,0.0,2025-09-30,1040.0,0.05,600,PE,NFO-OPT,NFO
16435458,64201,ADANIGREEN25SEP960CE,ADANIGREEN,0.0,2025-09-30,960.0,0.05,600,CE,NFO-OPT,NFO
16435714,64202,ADANIGREEN25SEP960PE,ADANIGREEN,0.0,2025-09-30,960.0,0.05,600,PE,NFO-OPT,NFO
16448258,64251,ADANIGREEN25SEP1080CE,ADANIGREEN,0.0,2025-09-30,1080.0,0.05,600,CE,NFO-OPT,NFO
16448514,64252,ADANIGREEN25SEP1080PE,ADANIGREEN,0.0,2025-09-30,1080.0,0.05,600,PE,NFO-OPT,NFO
16434946,64199,ADANIGREEN25SEP920CE,ADANIGREEN,0.0,2025-09-30,920.0,0.05,600,CE,NFO-OPT,NFO
16435202,64200,ADANIGREEN25SEP920PE,ADANIGREEN,0.0,2025-09-30,920.0,0.05,600,PE,NFO-OPT,NFO
16448770,64253,ADANIGREEN25SEP1120CE,ADANIGREEN,0.0,2025-09-30,1120.0,0.05,600,CE,NFO-OPT,NFO
16449026,64254,ADANIGREEN25SEP1120PE,ADANIGREEN,0.0,2025-09-30,1120.0,0.05,600,PE,NFO-OPT,NFO
16434434,64197,ADANIGREEN25SEP880CE,ADANIGREEN,0.0,2025-09-30,880.0,0.05,600,CE,NFO-OPT,NFO
16434690,64198,ADANIGREEN25SEP880PE,ADANIGREEN,0.0,2025-09-30,880.0,0.05,600,PE,NFO-OPT,NFO
16449282,64255,ADANIGREEN25SEP1160CE,ADANIGREEN,0.0,2025-09-30,1160.0,0.05,600,CE,NFO-OPT,NFO
16449538,64256,ADANIGREEN25SEP1160PE,ADANIGREEN,0.0,2025-09-30,1160.0,0.05,600,PE,NFO-OPT,NFO
16433922,64195,ADANIGREEN25SEP840CE,ADANIGREEN,0.0,2025-09-30,840.0,0.05,600,CE,NFO-OPT,NFO
16434178,64196,ADANIGREEN25SEP840PE,ADANIGREEN,0.0,2025-09-30,840.0,0.05,600,PE,NFO-OPT,NFO
16449794,64257,ADANIGREEN25SEP1200CE,ADANIGREEN,0.0,2025-09-30,1200.0,0.05,600,CE,NFO-OPT,NFO
16450050,64258,ADANIGREEN25SEP1200PE,ADANIGREEN,0.0,2025-09-30,1200.0,0.05,600,PE,NFO-OPT,NFO
16433410,64193,ADANIGREEN25SEP800CE,ADANIGREEN,0.0,2025-09-30,800.0,0.05,600,CE,NFO-OPT,NFO
16433666,64194,ADANIGREEN25SEP800PE,ADANIGREEN,0.0,2025-09-30,800.0,0.05,600,PE,NFO-OPT,NFO
19439106,75934,ADANIPORTS25JUL1380CE,ADANIPORTS,0.0,2025-07-31,1380.0,0.05,475,CE,NFO-OPT,NFO
19439362,75935,ADANIPORTS25JUL1380PE,ADANIPORTS,0.0,2025-07-31,1380.0,0.05,475,PE,NFO-OPT,NFO
15363842,60015,ADANIPORTS25JUL1360CE,ADANIPORTS,0.0,2025-07-31,1360.0,0.05,475,CE,NFO-OPT,NFO
15364098,60016,ADANIPORTS25JUL1360PE,ADANIPORTS,0.0,2025-07-31,1360.0,0.05,475,PE,NFO-OPT,NFO
15364354,60017,ADANIPORTS25JUL1400CE,ADANIPORTS,0.0,2025-07-31,1400.0,0.05,475,CE,NFO-OPT,NFO
15365634,60022,ADANIPORTS25JUL1400PE,ADANIPORTS,0.0,2025-07-31,1400.0,0.05,475,PE,NFO-OPT,NFO
19438594,75932,ADANIPORTS25JUL1340CE,ADANIPORTS,0.0,2025-07-31,1340.0,0.05,475,CE,NFO-OPT,NFO
19438850,75933,ADANIPORTS25JUL1340PE,ADANIPORTS,0.0,2025-07-31,1340.0,0.05,475,PE,NFO-OPT,NFO
19439618,75936,ADANIPORTS25JUL1420CE,ADANIPORTS,0.0,2025-07-31,1420.0,0.05,475,CE,NFO-OPT,NFO
19439874,75937,ADANIPORTS25JUL1420PE,ADANIPORTS,0.0,2025-07-31,1420.0,0.05,475,PE,NFO-OPT,NFO
15363330,60013,ADANIPORTS25JUL1320CE,ADANIPORTS,0.0,2025-07-31,1320.0,0.05,475,CE,NFO-OPT,NFO
15363586,60014,ADANIPORTS25JUL1320PE,ADANIPORTS,0.0,2025-07-31,1320.0,0.05,475,PE,NFO-OPT,NFO
15368962,60035,ADANIPORTS25JUL1440CE,ADANIPORTS,0.0,2025-07-31,1440.0,0.05,475,CE,NFO-OPT,NFO
15369218,60036,ADANIPORTS25JUL1440PE,ADANIPORTS,0.0,2025-07-31,1440.0,0.05,475,PE,NFO-OPT,NFO
19438082,75930,ADANIPORTS25JUL1300CE,ADANIPORTS,0.0,2025-07-31,1300.0,0.05,475,CE,NFO-OPT,NFO
19438338,75931,ADANIPORTS25JUL1300PE,ADANIPORTS,0.0,2025-07-31,1300.0,0.05,475,PE,NFO-OPT,NFO
19440130,75938,ADANIPORTS25JUL1460CE,ADANIPORTS,0.0,2025-07-31,1460.0,0.05,475,CE,NFO-OPT,NFO
19440386,75939,ADANIPORTS25JUL1460PE,ADANIPORTS,0.0,2025-07-31,1460.0,0.05,475,PE,NFO-OPT,NFO
15362818,60011,ADANIPORTS25JUL1280CE,ADANIPORTS,0.0,2025-07-31,1280.0,0.05,475,CE,NFO-OPT,NFO
15363074,60012,ADANIPORTS25JUL1280PE,ADANIPORTS,0.0,2025-07-31,1280.0,0.05,475,PE,NFO-OPT,NFO
15369474,60037,ADANIPORTS25JUL1480CE,ADANIPORTS,0.0,2025-07-31,1480.0,0.05,475,CE,NFO-OPT,NFO
15369730,60038,ADANIPORTS25JUL1480PE,ADANIPORTS,0.0,2025-07-31,1480.0,0.05,475,PE,NFO-OPT,NFO
19437570,75928,ADANIPORTS25JUL1260CE,ADANIPORTS,0.0,2025-07-31,1260.0,0.05,475,CE,NFO-OPT,NFO
19437826,75929,ADANIPORTS25JUL1260PE,ADANIPORTS,0.0,2025-07-31,1260.0,0.05,475,PE,NFO-OPT,NFO
19440642,75940,ADANIPORTS25JUL1500CE,ADANIPORTS,0.0,2025-07-31,1500.0,0.05,475,CE,NFO-OPT,NFO
19440898,75941,ADANIPORTS25JUL1500PE,ADANIPORTS,0.0,2025-07-31,1500.0,0.05,475,PE,NFO-OPT,NFO
15362306,60009,ADANIPORTS25JUL1240CE,ADANIPORTS,0.0,2025-07-31,1240.0,0.05,475,CE,NFO-OPT,NFO
15362562,60010,ADANIPORTS25JUL1240PE,ADANIPORTS,0.0,2025-07-31,1240.0,0.05,475,PE,NFO-OPT,NFO
15371010,60043,ADANIPORTS25JUL1520CE,ADANIPORTS,0.0,2025-07-31,1520.0,0.05,475,CE,NFO-OPT,NFO
15371266,60044,ADANIPORTS25JUL1520PE,ADANIPORTS,0.0,2025-07-31,1520.0,0.05,475,PE,NFO-OPT,NFO
19441410,75943,ADANIPORTS25JUL1540PE,ADANIPORTS,0.0,2025-07-31,1540.0,0.05,475,PE,NFO-OPT,NFO
10666754,41667,ADANIPORTS25JUL1640CE,ADANIPORTS,0.0,2025-07-31,1640.0,0.05,475,CE,NFO-OPT,NFO
10667010,41668,ADANIPORTS25JUL1640PE,ADANIPORTS,0.0,2025-07-31,1640.0,0.05,475,PE,NFO-OPT,NFO
15373058,60051,ADANIPORTS25JUL1600CE,ADANIPORTS,0.0,2025-07-31,1600.0,0.05,475,CE,NFO-OPT,NFO
15373314,60052,ADANIPORTS25JUL1600PE,ADANIPORTS,0.0,2025-07-31,1600.0,0.05,475,PE,NFO-OPT,NFO
19441666,75944,ADANIPORTS25JUL1580CE,ADANIPORTS,0.0,2025-07-31,1580.0,0.05,475,CE,NFO-OPT,NFO
19441922,75945,ADANIPORTS25JUL1580PE,ADANIPORTS,0.0,2025-07-31,1580.0,0.05,475,PE,NFO-OPT,NFO
15372546,60049,ADANIPORTS25JUL1560CE,ADANIPORTS,0.0,2025-07-31,1560.0,0.05,475,CE,NFO-OPT,NFO
15372802,60050,ADANIPORTS25JUL1560PE,ADANIPORTS,0.0,2025-07-31,1560.0,0.05,475,PE,NFO-OPT,NFO
19441154,75942,ADANIPORTS25JUL1540CE,ADANIPORTS,0.0,2025-07-31,1540.0,0.05,475,CE,NFO-OPT,NFO
19437314,75927,ADANIPORTS25JUL1220PE,ADANIPORTS,0.0,2025-07-31,1220.0,0.05,475,PE,NFO-OPT,NFO
15361538,60006,ADANIPORTS25JUL1200CE,ADANIPORTS,0.0,2025-07-31,1200.0,0.05,475,CE,NFO-OPT,NFO
15362050,60008,ADANIPORTS25JUL1200PE,ADANIPORTS,0.0,2025-07-31,1200.0,0.05,475,PE,NFO-OPT,NFO
15360514,60002,ADANIPORTS25JUL1160CE,ADANIPORTS,0.0,2025-07-31,1160.0,0.05,475,CE,NFO-OPT,NFO
15361026,60004,ADANIPORTS25JUL1160PE,ADANIPORTS,0.0,2025-07-31,1160.0,0.05,475,PE,NFO-OPT,NFO
15360258,60001,ADANIPORTS25JUL1120PE,ADANIPORTS,0.0,2025-07-31,1120.0,0.05,475,PE,NFO-OPT,NFO
16505602,64475,ADANIPORTS25AUG1380CE,ADANIPORTS,0.0,2025-08-28,1380.0,0.05,475,CE,NFO-OPT,NFO
16505858,64476,ADANIPORTS25AUG1380PE,ADANIPORTS,0.0,2025-08-28,1380.0,0.05,475,PE,NFO-OPT,NFO
19455490,75998,ADANIPORTS25AUG1400CE,ADANIPORTS,0.0,2025-08-28,1400.0,0.05,475,CE,NFO-OPT,NFO
19455746,75999,ADANIPORTS25AUG1400PE,ADANIPORTS,0.0,2025-08-28,1400.0,0.05,475,PE,NFO-OPT,NFO
19451394,75982,ADANIPORTS25AUG1360CE,ADANIPORTS,0.0,2025-08-28,1360.0,0.05,475,CE,NFO-OPT,NFO
19455234,75997,ADANIPORTS25AUG1360PE,ADANIPORTS,0.0,2025-08-28,1360.0,0.05,475,PE,NFO-OPT,NFO
16506114,64477,ADANIPORTS25AUG1420CE,ADANIPORTS,0.0,2025-08-28,1420.0,0.05,475,CE,NFO-OPT,NFO
16506370,64478,ADANIPORTS25AUG1420PE,ADANIPORTS,0.0,2025-08-28,1420.0,0.05,475,PE,NFO-OPT,NFO
16505090,64473,ADANIPORTS25AUG1340CE,ADANIPORTS,0.0,2025-08-28,1340.0,0.05,475,CE,NFO-OPT,NFO
16505346,64474,ADANIPORTS25AUG1340PE,ADANIPORTS,0.0,2025-08-28,1340.0,0.05,475,PE,NFO-OPT,NFO
19456002,76000,ADANIPORTS25AUG1440CE,ADANIPORTS,0.0,2025-08-28,1440.0,0.05,475,CE,NFO-OPT,NFO
19456258,76001,ADANIPORTS25AUG1440PE,ADANIPORTS,0.0,2025-08-28,1440.0,0.05,475,PE,NFO-OPT,NFO
19449858,75976,ADANIPORTS25AUG1320CE,ADANIPORTS,0.0,2025-08-28,1320.0,0.05,475,CE,NFO-OPT,NFO
19450114,75977,ADANIPORTS25AUG1320PE,ADANIPORTS,0.0,2025-08-28,1320.0,0.05,475,PE,NFO-OPT,NFO
16506626,64479,ADANIPORTS25AUG1460CE,ADANIPORTS,0.0,2025-08-28,1460.0,0.05,475,CE,NFO-OPT,NFO
16506882,64480,ADANIPORTS25AUG1460PE,ADANIPORTS,0.0,2025-08-28,1460.0,0.05,475,PE,NFO-OPT,NFO
16504578,64471,ADANIPORTS25AUG1300CE,ADANIPORTS,0.0,2025-08-28,1300.0,0.05,475,CE,NFO-OPT,NFO
16504834,64472,ADANIPORTS25AUG1300PE,ADANIPORTS,0.0,2025-08-28,1300.0,0.05,475,PE,NFO-OPT,NFO
19456514,76002,ADANIPORTS25AUG1480CE,ADANIPORTS,0.0,2025-08-28,1480.0,0.05,475,CE,NFO-OPT,NFO
19456770,76003,ADANIPORTS25AUG1480PE,ADANIPORTS,0.0,2025-08-28,1480.0,0.05,475,PE,NFO-OPT,NFO
19449346,75974,ADANIPORTS25AUG1280CE,ADANIPORTS,0.0,2025-08-28,1280.0,0.05,475,CE,NFO-OPT,NFO
19449602,75975,ADANIPORTS25AUG1280PE,ADANIPORTS,0.0,2025-08-28,1280.0,0.05,475,PE,NFO-OPT,NFO
16507138,64481,ADANIPORTS25AUG1500CE,ADANIPORTS,0.0,2025-08-28,1500.0,0.05,475,CE,NFO-OPT,NFO
16507394,64482,ADANIPORTS25AUG1500PE,ADANIPORTS,0.0,2025-08-28,1500.0,0.05,475,PE,NFO-OPT,NFO
16504066,64469,ADANIPORTS25AUG1260CE,ADANIPORTS,0.0,2025-08-28,1260.0,0.05,475,CE,NFO-OPT,NFO
16504322,64470,ADANIPORTS25AUG1260PE,ADANIPORTS,0.0,2025-08-28,1260.0,0.05,475,PE,NFO-OPT,NFO
19463170,76028,ADANIPORTS25AUG1520CE,ADANIPORTS,0.0,2025-08-28,1520.0,0.05,475,CE,NFO-OPT,NFO
19481346,76099,ADANIPORTS25AUG1520PE,ADANIPORTS,0.0,2025-08-28,1520.0,0.05,475,PE,NFO-OPT,NFO
19448834,75972,ADANIPORTS25AUG1240CE,ADANIPORTS,0.0,2025-08-28,1240.0,0.05,475,CE,NFO-OPT,NFO
19449090,75973,ADANIPORTS25AUG1240PE,ADANIPORTS,0.0,2025-08-28,1240.0,0.05,475,PE,NFO-OPT,NFO
16507906,64484,ADANIPORTS25AUG1540PE,ADANIPORTS,0.0,2025-08-28,1540.0,0.05,475,PE,NFO-OPT,NFO
19482626,76104,ADANIPORTS25AUG1640CE,ADANIPORTS,0.0,2025-08-28,1640.0,0.05,475,CE,NFO-OPT,NFO
19482882,76105,ADANIPORTS25AUG1640PE,ADANIPORTS,0.0,2025-08-28,1640.0,0.05,475,PE,NFO-OPT,NFO
19482114,76102,ADANIPORTS25AUG1600CE,ADANIPORTS,0.0,2025-08-28,1600.0,0.05,475,CE,NFO-OPT,NFO
19482370,76103,ADANIPORTS25AUG1600PE,ADANIPORTS,0.0,2025-08-28,1600.0,0.05,475,PE,NFO-OPT,NFO
16508162,64485,ADANIPORTS25AUG1580CE,ADANIPORTS,0.0,2025-08-28,1580.0,0.05,475,CE,NFO-OPT,NFO
16508418,64486,ADANIPORTS25AUG1580PE,ADANIPORTS,0.0,2025-08-28,1580.0,0.05,475,PE,NFO-OPT,NFO
19481602,76100,ADANIPORTS25AUG1560CE,ADANIPORTS,0.0,2025-08-28,1560.0,0.05,475,CE,NFO-OPT,NFO
19481858,76101,ADANIPORTS25AUG1560PE,ADANIPORTS,0.0,2025-08-28,1560.0,0.05,475,PE,NFO-OPT,NFO
16507650,64483,ADANIPORTS25AUG1540CE,ADANIPORTS,0.0,2025-08-28,1540.0,0.05,475,CE,NFO-OPT,NFO
19448322,75970,ADANIPORTS25AUG1200CE,ADANIPORTS,0.0,2025-08-28,1200.0,0.05,475,CE,NFO-OPT,NFO
19448578,75971,ADANIPORTS25AUG1200PE,ADANIPORTS,0.0,2025-08-28,1200.0,0.05,475,PE,NFO-OPT,NFO
19447810,75968,ADANIPORTS25AUG1160CE,ADANIPORTS,0.0,2025-08-28,1160.0,0.05,475,CE,NFO-OPT,NFO
19448066,75969,ADANIPORTS25AUG1160PE,ADANIPORTS,0.0,2025-08-28,1160.0,0.05,475,PE,NFO-OPT,NFO
16521474,64537,ADANIPORTS25SEP1400CE,ADANIPORTS,0.0,2025-09-30,1400.0,0.05,475,CE,NFO-OPT,NFO
16521730,64538,ADANIPORTS25SEP1400PE,ADANIPORTS,0.0,2025-09-30,1400.0,0.05,475,PE,NFO-OPT,NFO
16520962,64535,ADANIPORTS25SEP1360CE,ADANIPORTS,0.0,2025-09-30,1360.0,0.05,475,CE,NFO-OPT,NFO
16521218,64536,ADANIPORTS25SEP1360PE,ADANIPORTS,0.0,2025-09-30,1360.0,0.05,475,PE,NFO-OPT,NFO
16521986,64539,ADANIPORTS25SEP1440CE,ADANIPORTS,0.0,2025-09-30,1440.0,0.05,475,CE,NFO-OPT,NFO
16523522,64545,ADANIPORTS25SEP1440PE,ADANIPORTS,0.0,2025-09-30,1440.0,0.05,475,PE,NFO-OPT,NFO
16519938,64531,ADANIPORTS25SEP1320CE,ADANIPORTS,0.0,2025-09-30,1320.0,0.05,475,CE,NFO-OPT,NFO
16520706,64534,ADANIPORTS25SEP1320PE,ADANIPORTS,0.0,2025-09-30,1320.0,0.05,475,PE,NFO-OPT,NFO
16523778,64546,ADANIPORTS25SEP1480CE,ADANIPORTS,0.0,2025-09-30,1480.0,0.05,475,CE,NFO-OPT,NFO
16526850,64558,ADANIPORTS25SEP1480PE,ADANIPORTS,0.0,2025-09-30,1480.0,0.05,475,PE,NFO-OPT,NFO
16519426,64529,ADANIPORTS25SEP1280CE,ADANIPORTS,0.0,2025-09-30,1280.0,0.05,475,CE,NFO-OPT,NFO
16519682,64530,ADANIPORTS25SEP1280PE,ADANIPORTS,0.0,2025-09-30,1280.0,0.05,475,PE,NFO-OPT,NFO
16527106,64559,ADANIPORTS25SEP1520CE,ADANIPORTS,0.0,2025-09-30,1520.0,0.05,475,CE,NFO-OPT,NFO
16529410,64568,ADANIPORTS25SEP1520PE,ADANIPORTS,0.0,2025-09-30,1520.0,0.05,475,PE,NFO-OPT,NFO
16518914,64527,ADANIPORTS25SEP1240CE,ADANIPORTS,0.0,2025-09-30,1240.0,0.05,475,CE,NFO-OPT,NFO
16519170,64528,ADANIPORTS25SEP1240PE,ADANIPORTS,0.0,2025-09-30,1240.0,0.05,475,PE,NFO-OPT,NFO
16529666,64569,ADANIPORTS25SEP1560CE,ADANIPORTS,0.0,2025-09-30,1560.0,0.05,475,CE,NFO-OPT,NFO
16530946,64574,ADANIPORTS25SEP1560PE,ADANIPORTS,0.0,2025-09-30,1560.0,0.05,475,PE,NFO-OPT,NFO
16518402,64525,ADANIPORTS25SEP1200CE,ADANIPORTS,0.0,2025-09-30,1200.0,0.05,475,CE,NFO-OPT,NFO
16518658,64526,ADANIPORTS25SEP1200PE,ADANIPORTS,0.0,2025-09-30,1200.0,0.05,475,PE,NFO-OPT,NFO
16531202,64575,ADANIPORTS25SEP1600CE,ADANIPORTS,0.0,2025-09-30,1600.0,0.05,475,CE,NFO-OPT,NFO
16568578,64721,ADANIPORTS25SEP1600PE,ADANIPORTS,0.0,2025-09-30,1600.0,0.05,475,PE,NFO-OPT,NFO
16517378,64521,ADANIPORTS25SEP1120CE,ADANIPORTS,0.0,2025-09-30,1120.0,0.05,475,CE,NFO-OPT,NFO
16517634,64522,ADANIPORTS25SEP1120PE,ADANIPORTS,0.0,2025-09-30,1120.0,0.05,475,PE,NFO-OPT,NFO
16569346,64724,ADANIPORTS25SEP1680CE,ADANIPORTS,0.0,2025-09-30,1680.0,0.05,475,CE,NFO-OPT,NFO
16569602,64725,ADANIPORTS25SEP1680PE,ADANIPORTS,0.0,2025-09-30,1680.0,0.05,475,PE,NFO-OPT,NFO
19555842,76390,ALKEM25JUL5050CE,ALKEM,0.0,2025-07-31,5050.0,0.05,125,CE,NFO-OPT,NFO
19556098,76391,ALKEM25JUL5050PE,ALKEM,0.0,2025-07-31,5050.0,0.05,125,PE,NFO-OPT,NFO
15600130,60938,ALKEM25JUL5000CE,ALKEM,0.0,2025-07-31,5000.0,0.05,125,CE,NFO-OPT,NFO
15603714,60952,ALKEM25JUL5000PE,ALKEM,0.0,2025-07-31,5000.0,0.05,125,PE,NFO-OPT,NFO
15603970,60953,ALKEM25JUL5100CE,ALKEM,0.0,2025-07-31,5100.0,0.05,125,CE,NFO-OPT,NFO
15612930,60988,ALKEM25JUL5100PE,ALKEM,0.0,2025-07-31,5100.0,0.05,125,PE,NFO-OPT,NFO
19555330,76388,ALKEM25JUL4950CE,ALKEM,0.0,2025-07-31,4950.0,0.05,125,CE,NFO-OPT,NFO
19555586,76389,ALKEM25JUL4950PE,ALKEM,0.0,2025-07-31,4950.0,0.05,125,PE,NFO-OPT,NFO
19556354,76392,ALKEM25JUL5150CE,ALKEM,0.0,2025-07-31,5150.0,0.05,125,CE,NFO-OPT,NFO
19556610,76393,ALKEM25JUL5150PE,ALKEM,0.0,2025-07-31,5150.0,0.05,125,PE,NFO-OPT,NFO
15599362,60935,ALKEM25JUL4900CE,ALKEM,0.0,2025-07-31,4900.0,0.05,125,CE,NFO-OPT,NFO
15599874,60937,ALKEM25JUL4900PE,ALKEM,0.0,2025-07-31,4900.0,0.05,125,PE,NFO-OPT,NFO
15613186,60989,ALKEM25JUL5200CE,ALKEM,0.0,2025-07-31,5200.0,0.05,125,CE,NFO-OPT,NFO
15613442,60990,ALKEM25JUL5200PE,ALKEM,0.0,2025-07-31,5200.0,0.05,125,PE,NFO-OPT,NFO
19553026,76379,ALKEM25JUL4850CE,ALKEM,0.0,2025-07-31,4850.0,0.05,125,CE,NFO-OPT,NFO
19555074,76387,ALKEM25JUL4850PE,ALKEM,0.0,2025-07-31,4850.0,0.05,125,PE,NFO-OPT,NFO
19556866,76394,ALKEM25JUL5250CE,ALKEM,0.0,2025-07-31,5250.0,0.05,125,CE,NFO-OPT,NFO
19557122,76395,ALKEM25JUL5250PE,ALKEM,0.0,2025-07-31,5250.0,0.05,125,PE,NFO-OPT,NFO
15598850,60933,ALKEM25JUL4800CE,ALKEM,0.0,2025-07-31,4800.0,0.05,125,CE,NFO-OPT,NFO
15599106,60934,ALKEM25JUL4800PE,ALKEM,0.0,2025-07-31,4800.0,0.05,125,PE,NFO-OPT,NFO
15614210,60993,ALKEM25JUL5300CE,ALKEM,0.0,2025-07-31,5300.0,0.05,125,CE,NFO-OPT,NFO
15615490,60998,ALKEM25JUL5300PE,ALKEM,0.0,2025-07-31,5300.0,0.05,125,PE,NFO-OPT,NFO
19549954,76367,ALKEM25JUL4750CE,ALKEM,0.0,2025-07-31,4750.0,0.05,125,CE,NFO-OPT,NFO
19550210,76368,ALKEM25JUL4750PE,ALKEM,0.0,2025-07-31,4750.0,0.05,125,PE,NFO-OPT,NFO
19557378,76396,ALKEM25JUL5350CE,ALKEM,0.0,2025-07-31,5350.0,0.05,125,CE,NFO-OPT,NFO
19557634,76397,ALKEM25JUL5350PE,ALKEM,0.0,2025-07-31,5350.0,0.05,125,PE,NFO-OPT,NFO
15598338,60931,ALKEM25JUL4700CE,ALKEM,0.0,2025-07-31,4700.0,0.05,125,CE,NFO-OPT,NFO
15598594,60932,ALKEM25JUL4700PE,ALKEM,0.0,2025-07-31,4700.0,0.05,125,PE,NFO-OPT,NFO
15617026,61004,ALKEM25JUL5400CE,ALKEM,0.0,2025-07-31,5400.0,0.05,125,CE,NFO-OPT,NFO
15617282,61005,ALKEM25JUL5400PE,ALKEM,0.0,2025-07-31,5400.0,0.05,125,PE,NFO-OPT,NFO
19558146,76399,ALKEM25JUL5450PE,ALKEM,0.0,2025-07-31,5450.0,0.05,125,PE,NFO-OPT,NFO
15627266,61044,ALKEM25JUL5800CE,ALKEM,0.0,2025-07-31,5800.0,0.05,125,CE,NFO-OPT,NFO
15627522,61045,ALKEM25JUL5800PE,ALKEM,0.0,2025-07-31,5800.0,0.05,125,PE,NFO-OPT,NFO
15624194,61032,ALKEM25JUL5700CE,ALKEM,0.0,2025-07-31,5700.0,0.05,125,CE,NFO-OPT,NFO
15624450,61033,ALKEM25JUL5700PE,ALKEM,0.0,2025-07-31,5700.0,0.05,125,PE,NFO-OPT,NFO
15620610,61018,ALKEM25JUL5600CE,ALKEM,0.0,2025-07-31,5600.0,0.05,125,CE,NFO-OPT,NFO
15621378,61021,ALKEM25JUL5600PE,ALKEM,0.0,2025-07-31,5600.0,0.05,125,PE,NFO-OPT,NFO
19558402,76400,ALKEM25JUL5550CE,ALKEM,0.0,2025-07-31,5550.0,0.05,125,CE,NFO-OPT,NFO
19558658,76401,ALKEM25JUL5550PE,ALKEM,0.0,2025-07-31,5550.0,0.05,125,PE,NFO-OPT,NFO
15617538,61006,ALKEM25JUL5500CE,ALKEM,0.0,2025-07-31,5500.0,0.05,125,CE,NFO-OPT,NFO
15617794,61007,ALKEM25JUL5500PE,ALKEM,0.0,2025-07-31,5500.0,0.05,125,PE,NFO-OPT,NFO
19557890,76398,ALKEM25JUL5450CE,ALKEM,0.0,2025-07-31,5450.0,0.05,125,CE,NFO-OPT,NFO
19524098,76266,ALKEM25JUL4650CE,ALKEM,0.0,2025-07-31,4650.0,0.05,125,CE,NFO-OPT,NFO
19524354,76267,ALKEM25JUL4650PE,ALKEM,0.0,2025-07-31,4650.0,0.05,125,PE,NFO-OPT,NFO
15597314,60927,ALKEM25JUL4600CE,ALKEM,0.0,2025-07-31,4600.0,0.05,125,CE,NFO-OPT,NFO
15598082,60930,ALKEM25JUL4600PE,ALKEM,0.0,2025-07-31,4600.0,0.05,125,PE,NFO-OPT,NFO
19505154,76192,ALKEM25JUL4550CE,ALKEM,0.0,2025-07-31,4550.0,0.05,125,CE,NFO-OPT,NFO
19505922,76195,ALKEM25JUL4550PE,ALKEM,0.0,2025-07-31,4550.0,0.05,125,PE,NFO-OPT,NFO
15596034,60922,ALKEM25JUL4500CE,ALKEM,0.0,2025-07-31,4500.0,0.05,125,CE,NFO-OPT,NFO
15596290,60923,ALKEM25JUL4500PE,ALKEM,0.0,2025-07-31,4500.0,0.05,125,PE,NFO-OPT,NFO
19497986,76164,ALKEM25JUL4450CE,ALKEM,0.0,2025-07-31,4450.0,0.05,125,CE,NFO-OPT,NFO
19503362,76185,ALKEM25JUL4450PE,ALKEM,0.0,2025-07-31,4450.0,0.05,125,PE,NFO-OPT,NFO
15595522,60920,ALKEM25JUL4400CE,ALKEM,0.0,2025-07-31,4400.0,0.05,125,CE,NFO-OPT,NFO
15595778,60921,ALKEM25JUL4400PE,ALKEM,0.0,2025-07-31,4400.0,0.05,125,PE,NFO-OPT,NFO
19492610,76143,ALKEM25JUL4350CE,ALKEM,0.0,2025-07-31,4350.0,0.05,125,CE,NFO-OPT,NFO
19493122,76145,ALKEM25JUL4350PE,ALKEM,0.0,2025-07-31,4350.0,0.05,125,PE,NFO-OPT,NFO
15595010,60918,ALKEM25JUL4300CE,ALKEM,0.0,2025-07-31,4300.0,0.05,125,CE,NFO-OPT,NFO
15595266,60919,ALKEM25JUL4300PE,ALKEM,0.0,2025-07-31,4300.0,0.05,125,PE,NFO-OPT,NFO
19492098,76141,ALKEM25JUL4250CE,ALKEM,0.0,2025-07-31,4250.0,0.05,125,CE,NFO-OPT,NFO
19492354,76142,ALKEM25JUL4250PE,ALKEM,0.0,2025-07-31,4250.0,0.05,125,PE,NFO-OPT,NFO
